grid,year,round,alt,constructorRef_ferrari,constructorRef_mclaren,constructorRef_williams,constructorRef_red_bull
14,1979,13,162,0.0,1.0,0.0,0.0
12,1968,11,485,0.0,0.0,0.0,0.0
19,1983,14,145,0.0,0.0,0.0,0.0
8,2014,10,103,0.0,0.0,0.0,0.0
20,1983,2,12,0.0,0.0,0.0,0.0
11,1976,9,145,0.0,0.0,0.0,0.0
22,1990,5,13,0.0,0.0,0.0,0.0
17,2006,16,5,0.0,0.0,0.0,0.0
3,1960,10,470,0.0,0.0,0.0,0.0
12,1965,9,485,0.0,0.0,0.0,0.0
6,2012,6,7,0.0,0.0,0.0,0.0
22,1952,3,401,0.0,0.0,0.0,0.0
1,2010,15,18,1.0,0.0,0.0,0.0
20,1970,10,162,0.0,0.0,0.0,0.0
13,2015,4,7,0.0,0.0,0.0,0.0
0,1989,6,13,0.0,0.0,0.0,0.0
20,1953,5,88,0.0,0.0,0.0,0.0
10,1998,9,153,0.0,0.0,0.0,0.0
0,1993,9,153,0.0,0.0,0.0,0.0
10,1979,1,8,1.0,0.0,0.0,0.0
22,1968,1,1460,0.0,0.0,0.0,0.0
13,2000,15,223,0.0,0.0,0.0,0.0
4,1986,5,401,0.0,0.0,0.0,0.0
14,1969,11,2227,0.0,0.0,0.0,0.0
0,1989,4,2227,0.0,0.0,0.0,0.0
6,1987,10,678,1.0,0.0,0.0,0.0
11,1983,7,177,0.0,0.0,0.0,0.0
10,1962,8,485,0.0,0.0,0.0,0.0
3,2008,10,103,0.0,1.0,0.0,0.0
18,1977,3,1460,0.0,0.0,0.0,0.0
23,1970,12,485,0.0,0.0,0.0,0.0
19,1983,4,37,0.0,0.0,0.0,0.0
6,1974,14,332,1.0,0.0,0.0,0.0
8,2015,6,7,0.0,0.0,0.0,0.0
15,2015,16,161,0.0,0.0,0.0,0.0
4,1981,5,36,0.0,0.0,0.0,0.0
16,1998,1,10,0.0,0.0,0.0,0.0
14,1977,17,583,0.0,0.0,0.0,0.0
15,2011,6,7,0.0,0.0,0.0,0.0
13,1966,8,485,0.0,0.0,0.0,0.0
16,2010,8,13,0.0,0.0,0.0,0.0
29,1973,9,153,0.0,0.0,0.0,0.0
4,1979,8,484,0.0,0.0,0.0,0.0
0,1992,8,228,0.0,0.0,0.0,0.0
20,1976,6,7,0.0,0.0,0.0,0.0
22,1979,13,162,0.0,0.0,0.0,0.0
1,2015,17,2227,0.0,0.0,0.0,0.0
20,1988,10,264,0.0,0.0,0.0,0.0
24,2011,5,109,0.0,0.0,0.0,0.0
8,1996,8,13,0.0,0.0,0.0,0.0
11,1976,6,7,0.0,1.0,0.0,0.0
22,1979,11,678,0.0,0.0,0.0,0.0
14,2006,3,10,0.0,0.0,1.0,0.0
0,1958,2,7,0.0,0.0,0.0,0.0
0,1962,2,7,0.0,0.0,0.0,0.0
15,1964,3,401,0.0,0.0,0.0,0.0
23,1975,10,153,0.0,0.0,0.0,0.0
10,1992,6,7,0.0,0.0,0.0,0.0
9,1959,9,18,0.0,0.0,0.0,0.0
33,1954,2,223,0.0,0.0,0.0,0.0
22,1994,14,37,0.0,0.0,0.0,0.0
21,1995,2,8,0.0,0.0,0.0,0.0
13,1961,1,7,0.0,0.0,0.0,0.0
15,2004,17,45,1.0,0.0,0.0,0.0
13,1991,12,162,0.0,0.0,0.0,0.0
13,2008,14,162,0.0,0.0,0.0,1.0
25,1991,11,401,0.0,0.0,0.0,0.0
23,1982,12,103,0.0,0.0,0.0,0.0
2,1952,4,81,1.0,0.0,0.0,0.0
3,1998,6,7,0.0,0.0,0.0,0.0
1,2000,15,223,1.0,0.0,0.0,0.0
6,1959,9,18,1.0,0.0,0.0,0.0
12,1992,9,153,0.0,0.0,0.0,0.0
9,1950,2,7,1.0,0.0,0.0,0.0
9,1952,5,153,0.0,0.0,0.0,0.0
12,1977,3,1460,0.0,1.0,0.0,0.0
2,2000,7,7,0.0,0.0,0.0,0.0
3,2009,16,785,0.0,0.0,0.0,0.0
18,1964,9,485,0.0,0.0,0.0,0.0
8,1989,13,130,0.0,0.0,1.0,0.0
15,1958,8,578,0.0,0.0,0.0,0.0
5,1963,2,401,0.0,0.0,0.0,0.0
2,1994,12,162,1.0,0.0,0.0,0.0
5,2009,13,162,0.0,0.0,0.0,0.0
13,1990,1,345,0.0,0.0,0.0,0.0
23,1984,14,162,0.0,0.0,0.0,0.0
10,1989,5,345,0.0,0.0,0.0,0.0
5,1992,12,401,1.0,0.0,0.0,0.0
21,2012,13,162,0.0,0.0,0.0,0.0
11,1958,7,153,1.0,0.0,0.0,0.0
17,1960,1,8,0.0,0.0,0.0,0.0
20,1998,11,103,0.0,0.0,0.0,0.0
10,2009,8,153,0.0,0.0,0.0,0.0
0,1976,4,609,0.0,0.0,0.0,0.0
5,1963,3,6,1.0,0.0,0.0,0.0
12,1995,5,7,0.0,0.0,0.0,0.0
26,1991,7,228,0.0,0.0,0.0,0.0
16,1965,9,485,0.0,0.0,0.0,0.0
14,1952,3,401,0.0,0.0,0.0,0.0
1,2014,2,18,0.0,0.0,0.0,0.0
13,1978,1,8,0.0,0.0,0.0,0.0
5,1954,2,223,0.0,0.0,0.0,0.0
12,1989,16,58,0.0,0.0,0.0,0.0
13,2015,9,153,0.0,0.0,0.0,0.0
8,1976,1,785,0.0,0.0,0.0,0.0
4,1980,11,6,0.0,0.0,1.0,0.0
21,1986,13,162,0.0,0.0,0.0,0.0
2,1977,10,153,0.0,0.0,0.0,0.0
3,2001,8,13,0.0,1.0,0.0,0.0
12,2005,10,228,0.0,0.0,1.0,0.0
11,1959,9,18,0.0,0.0,0.0,0.0
10,1952,5,153,0.0,0.0,0.0,0.0
11,1999,10,103,0.0,0.0,1.0,0.0
11,2011,10,578,0.0,0.0,0.0,0.0
15,1998,14,162,0.0,0.0,0.0,0.0
13,1960,6,88,0.0,0.0,0.0,0.0
5,1960,7,153,0.0,0.0,0.0,0.0
9,1991,3,37,0.0,0.0,0.0,0.0
15,2013,3,5,0.0,0.0,0.0,0.0
2,1975,8,6,1.0,0.0,0.0,0.0
9,1996,4,578,0.0,1.0,0.0,0.0
22,1981,7,609,0.0,0.0,0.0,0.0
16,1965,7,578,0.0,0.0,0.0,0.0
16,1974,13,162,0.0,0.0,0.0,0.0
22,1977,4,12,0.0,0.0,0.0,0.0
0,2000,2,785,0.0,0.0,0.0,0.0
6,2006,14,130,0.0,0.0,0.0,0.0
5,1967,2,7,0.0,0.0,0.0,0.0
6,2006,16,5,1.0,0.0,0.0,0.0
2,1985,7,432,0.0,0.0,0.0,0.0
10,1995,12,162,0.0,0.0,0.0,0.0
18,2011,10,578,0.0,0.0,0.0,0.0
6,1982,12,103,0.0,0.0,0.0,0.0
10,1990,6,2227,0.0,0.0,0.0,0.0
0,1984,6,7,0.0,0.0,0.0,0.0
12,1963,4,88,0.0,0.0,0.0,0.0
11,2007,12,130,0.0,0.0,0.0,0.0
18,2010,2,10,0.0,0.0,0.0,0.0
22,1973,11,578,0.0,0.0,0.0,0.0
19,2004,10,228,0.0,0.0,0.0,0.0
16,2006,15,162,0.0,0.0,0.0,1.0
18,2014,14,18,0.0,0.0,0.0,0.0
11,2002,10,153,0.0,0.0,0.0,0.0
16,2009,5,109,1.0,0.0,0.0,0.0
14,2009,13,162,1.0,0.0,0.0,0.0
4,2011,6,7,1.0,0.0,0.0,0.0
0,1989,13,130,0.0,0.0,0.0,0.0
15,1980,1,8,0.0,0.0,0.0,0.0
3,2003,2,18,1.0,0.0,0.0,0.0
11,1977,15,485,0.0,0.0,0.0,0.0
3,1978,8,153,0.0,0.0,0.0,0.0
13,1988,14,37,0.0,0.0,0.0,0.0
18,1989,15,45,0.0,0.0,0.0,0.0
6,1957,7,129,0.0,0.0,0.0,0.0
1,1984,5,484,0.0,0.0,0.0,0.0
6,1971,11,485,0.0,0.0,0.0,0.0
8,1995,7,228,0.0,1.0,0.0,0.0
15,1973,5,36,0.0,0.0,0.0,0.0
7,2000,1,10,0.0,0.0,0.0,0.0
18,1952,1,551,0.0,0.0,0.0,0.0
21,1979,1,8,0.0,0.0,0.0,0.0
8,1966,1,7,0.0,0.0,0.0,0.0
12,1995,2,8,0.0,0.0,0.0,0.0
0,1998,16,45,0.0,0.0,0.0,0.0
4,1966,8,485,0.0,0.0,0.0,0.0
11,1999,14,578,0.0,0.0,0.0,0.0
10,2002,8,13,0.0,0.0,0.0,0.0
25,1992,16,58,0.0,0.0,0.0,0.0
22,2002,8,13,0.0,0.0,0.0,0.0
10,1969,4,6,0.0,0.0,0.0,0.0
19,2004,12,103,0.0,0.0,0.0,0.0
22,1987,11,162,0.0,0.0,0.0,0.0
0,1988,14,37,0.0,0.0,0.0,0.0
11,2009,16,785,0.0,0.0,0.0,0.0
2,1956,6,153,1.0,0.0,0.0,0.0
11,2015,13,18,0.0,0.0,0.0,0.0
10,2005,5,109,0.0,0.0,0.0,0.0
19,1960,3,223,0.0,0.0,0.0,0.0
8,1999,15,18,0.0,0.0,1.0,0.0
3,1970,2,609,0.0,0.0,0.0,0.0
14,1990,4,7,0.0,0.0,0.0,0.0
23,1990,1,345,0.0,0.0,0.0,0.0
7,1990,3,37,0.0,0.0,0.0,0.0
9,1998,7,13,0.0,0.0,0.0,0.0
8,1989,8,153,0.0,0.0,0.0,0.0
6,1968,11,485,0.0,0.0,0.0,0.0
18,1984,9,139,0.0,0.0,0.0,0.0
6,1973,6,7,0.0,0.0,0.0,0.0
8,2010,5,109,0.0,0.0,0.0,0.0
18,1959,8,162,0.0,0.0,0.0,0.0
16,2014,17,161,0.0,0.0,0.0,0.0
20,2011,8,4,0.0,0.0,0.0,0.0
10,1987,7,153,0.0,1.0,0.0,0.0
8,2007,9,153,0.0,0.0,0.0,0.0
4,2006,4,37,1.0,0.0,0.0,0.0
23,2012,20,785,0.0,0.0,0.0,0.0
10,2014,10,103,0.0,0.0,0.0,0.0
9,1996,7,109,0.0,0.0,0.0,0.0
23,1958,8,578,0.0,0.0,0.0,0.0
20,2013,9,578,0.0,0.0,0.0,0.0
21,1973,6,7,0.0,0.0,0.0,0.0
12,1981,13,162,0.0,0.0,0.0,0.0
23,1994,3,37,0.0,0.0,0.0,0.0
16,1990,7,432,0.0,0.0,0.0,0.0
1,1978,13,6,0.0,0.0,0.0,0.0
10,1950,1,153,0.0,0.0,0.0,0.0
13,1990,11,401,0.0,0.0,0.0,0.0
25,1988,12,162,0.0,0.0,0.0,0.0
15,1968,12,2227,1.0,0.0,0.0,0.0
5,2001,17,45,0.0,1.0,0.0,0.0
3,1958,8,578,0.0,0.0,0.0,0.0
5,2006,9,13,1.0,0.0,0.0,0.0
14,1986,1,1126,0.0,0.0,0.0,0.0
6,2006,6,109,0.0,0.0,0.0,0.0
14,1995,2,8,0.0,0.0,0.0,0.0
5,1950,5,401,0.0,0.0,0.0,0.0
17,1984,8,177,0.0,0.0,0.0,0.0
14,1984,14,162,1.0,0.0,0.0,0.0
13,1969,4,6,0.0,0.0,0.0,0.0
20,1954,9,85,0.0,0.0,0.0,0.0
1,1969,3,7,0.0,0.0,0.0,0.0
9,2012,11,264,0.0,0.0,1.0,0.0
4,2001,9,578,1.0,0.0,0.0,0.0
13,1983,15,1460,0.0,0.0,0.0,0.0
12,1964,5,145,0.0,0.0,0.0,0.0
10,2014,7,13,1.0,0.0,0.0,0.0
23,1980,8,145,1.0,0.0,0.0,0.0
22,2014,4,5,0.0,0.0,0.0,0.0
0,1974,11,578,0.0,0.0,0.0,0.0
0,1970,8,103,0.0,0.0,0.0,0.0
23,1987,13,37,0.0,0.0,0.0,0.0
15,1977,14,162,0.0,1.0,0.0,0.0
0,1980,13,13,0.0,0.0,1.0,0.0
22,1994,11,401,0.0,0.0,0.0,0.0
25,1992,13,162,0.0,0.0,0.0,0.0
17,2008,7,13,0.0,0.0,0.0,0.0
10,1957,5,20,1.0,0.0,0.0,0.0
25,1992,6,7,0.0,0.0,0.0,0.0
4,1960,3,223,0.0,0.0,0.0,0.0
6,1987,13,37,0.0,0.0,0.0,0.0
5,1983,10,103,0.0,0.0,0.0,0.0
1,2007,9,153,0.0,1.0,0.0,0.0
12,1989,9,103,0.0,0.0,0.0,0.0
5,1995,10,264,0.0,1.0,0.0,0.0
20,1992,2,2227,1.0,0.0,0.0,0.0
7,2013,17,3,1.0,0.0,0.0,0.0
19,2002,1,10,0.0,0.0,0.0,0.0
5,1954,7,551,0.0,0.0,0.0,0.0
8,1968,7,145,0.0,0.0,0.0,0.0
14,2005,1,10,0.0,0.0,0.0,0.0
1,1967,11,2227,0.0,0.0,0.0,0.0
25,1986,1,1126,0.0,0.0,0.0,0.0
14,1959,7,158,0.0,0.0,0.0,0.0
6,1986,11,264,0.0,0.0,0.0,0.0
20,1961,4,88,0.0,0.0,0.0,0.0
18,1978,6,36,0.0,0.0,0.0,0.0
18,2014,6,7,0.0,0.0,0.0,0.0
24,1993,4,37,0.0,0.0,0.0,0.0
10,2009,10,264,0.0,0.0,0.0,0.0
17,1976,6,7,0.0,0.0,0.0,0.0
0,1962,1,6,0.0,0.0,0.0,0.0
7,1999,14,578,0.0,0.0,0.0,0.0
23,1979,5,609,0.0,0.0,0.0,0.0
3,1984,2,1460,0.0,0.0,0.0,0.0
16,1954,7,551,1.0,0.0,0.0,0.0
16,1958,4,223,0.0,0.0,0.0,0.0
5,1954,3,401,1.0,0.0,0.0,0.0
25,1967,7,578,0.0,0.0,0.0,0.0
3,2009,13,162,1.0,0.0,0.0,0.0
2,2011,15,45,0.0,1.0,0.0,0.0
17,1978,6,36,0.0,0.0,0.0,0.0
12,1980,13,13,0.0,1.0,0.0,0.0
13,1975,14,485,0.0,0.0,0.0,0.0
9,1952,1,551,0.0,0.0,0.0,0.0
4,1968,11,485,1.0,0.0,0.0,0.0
13,2014,5,109,0.0,0.0,0.0,0.0
7,1955,2,7,0.0,0.0,0.0,0.0
7,1997,17,37,1.0,0.0,0.0,0.0
16,2003,12,103,0.0,0.0,0.0,0.0
21,1989,8,153,0.0,0.0,0.0,0.0
0,1979,7,7,0.0,1.0,0.0,0.0
13,1968,4,401,0.0,0.0,0.0,0.0
15,1996,8,13,0.0,0.0,0.0,0.0
2,1973,1,8,0.0,0.0,0.0,0.0
5,1991,15,45,0.0,0.0,1.0,0.0
2,1986,13,162,0.0,1.0,0.0,0.0
25,1993,8,228,0.0,0.0,0.0,0.0
13,1976,15,485,0.0,0.0,0.0,0.0
14,1986,10,103,0.0,0.0,0.0,0.0
9,2002,10,153,0.0,0.0,0.0,0.0
11,1974,5,139,0.0,0.0,0.0,0.0
2,2014,11,264,0.0,0.0,0.0,1.0
22,1973,13,162,0.0,0.0,0.0,0.0
11,1991,9,103,0.0,0.0,0.0,0.0
16,1978,15,485,0.0,0.0,0.0,0.0
18,1954,8,162,0.0,0.0,0.0,0.0
10,1970,8,103,0.0,0.0,0.0,0.0
19,1993,11,264,0.0,0.0,0.0,0.0
21,1983,8,13,0.0,0.0,0.0,0.0
2,1960,10,470,0.0,0.0,0.0,0.0
4,2013,17,3,0.0,0.0,0.0,0.0
3,1959,4,88,1.0,0.0,0.0,0.0
7,1988,9,103,0.0,0.0,0.0,0.0
12,1982,9,6,0.0,0.0,1.0,0.0
18,1977,13,6,0.0,0.0,0.0,0.0
19,2004,4,37,0.0,0.0,0.0,0.0
9,2013,18,161,0.0,0.0,1.0,0.0
11,1995,14,578,0.0,0.0,0.0,0.0
6,1956,8,162,0.0,0.0,0.0,0.0
4,1992,12,401,0.0,0.0,1.0,0.0
18,2005,11,153,0.0,0.0,0.0,0.0
8,1978,2,1126,0.0,0.0,1.0,0.0
5,1979,2,785,1.0,0.0,0.0,0.0
25,1974,1,8,0.0,0.0,0.0,0.0
18,2006,6,109,0.0,0.0,0.0,0.0
23,1973,5,36,0.0,0.0,0.0,0.0
19,1974,11,578,0.0,0.0,0.0,0.0
14,1983,12,6,0.0,0.0,0.0,0.0
27,1986,14,130,0.0,0.0,0.0,0.0
11,1993,14,130,0.0,0.0,0.0,0.0
15,1969,8,162,0.0,0.0,0.0,0.0
0,1963,7,162,0.0,0.0,0.0,0.0
11,1953,2,223,0.0,0.0,0.0,0.0
8,1977,4,12,0.0,1.0,0.0,0.0
9,2002,17,45,0.0,0.0,0.0,0.0
1,2005,1,10,0.0,0.0,0.0,0.0
0,1984,9,139,0.0,0.0,0.0,0.0
9,2009,4,7,0.0,0.0,1.0,0.0
0,1976,6,7,0.0,0.0,0.0,0.0
22,2012,6,7,0.0,0.0,0.0,0.0
24,1985,7,432,0.0,0.0,0.0,0.0
22,2006,16,5,0.0,0.0,0.0,0.0
13,1980,2,785,0.0,1.0,0.0,0.0
14,1980,6,7,0.0,0.0,0.0,0.0
2,2002,5,109,1.0,0.0,0.0,0.0
14,1999,3,37,0.0,0.0,0.0,0.0
3,1973,4,79,0.0,0.0,0.0,0.0
10,1967,6,153,0.0,0.0,0.0,0.0
10,2015,16,161,0.0,0.0,0.0,0.0
0,1983,5,7,0.0,0.0,0.0,0.0
20,2011,6,7,0.0,0.0,0.0,0.0
5,1968,10,214,0.0,0.0,0.0,0.0
16,1959,5,20,0.0,0.0,0.0,0.0
6,2014,15,45,0.0,0.0,0.0,1.0
13,1983,14,145,0.0,1.0,0.0,0.0
13,1998,12,264,0.0,0.0,0.0,0.0
14,1998,12,264,0.0,0.0,0.0,0.0
7,1984,8,177,0.0,0.0,0.0,0.0
16,1973,13,162,0.0,0.0,0.0,0.0
12,1953,5,88,0.0,0.0,0.0,0.0
22,1976,8,432,0.0,0.0,0.0,0.0
11,2007,5,7,0.0,0.0,1.0,0.0
15,2007,13,162,0.0,0.0,0.0,0.0
19,2013,6,7,0.0,0.0,0.0,0.0
1,2012,1,10,0.0,1.0,0.0,0.0
3,1974,6,7,0.0,0.0,0.0,0.0
19,1988,3,7,0.0,0.0,0.0,0.0
1,2005,15,162,0.0,1.0,0.0,0.0
12,1976,7,153,0.0,0.0,0.0,0.0
11,2004,17,45,0.0,0.0,0.0,0.0
21,2013,3,5,0.0,0.0,0.0,0.0
21,1983,11,678,0.0,0.0,0.0,0.0
1,2006,16,5,0.0,0.0,0.0,0.0
15,1972,10,162,0.0,0.0,0.0,0.0
2,1967,2,7,1.0,0.0,0.0,0.0
25,1989,6,13,0.0,0.0,0.0,0.0
13,1960,5,401,1.0,0.0,0.0,0.0
1,1984,8,177,0.0,0.0,0.0,0.0
16,1952,7,6,0.0,0.0,0.0,0.0
5,2000,3,37,0.0,0.0,1.0,0.0
22,1993,7,13,0.0,0.0,0.0,0.0
21,2013,5,109,0.0,0.0,0.0,0.0
2,1950,7,162,1.0,0.0,0.0,0.0
0,1993,3,88,0.0,0.0,0.0,0.0
0,1992,10,103,0.0,0.0,0.0,0.0
12,1964,6,578,0.0,0.0,0.0,0.0
5,1997,17,37,0.0,1.0,0.0,0.0
16,1987,10,678,0.0,0.0,0.0,0.0
6,1989,9,103,0.0,0.0,1.0,0.0
16,1950,2,7,0.0,0.0,0.0,0.0
15,1979,10,103,0.0,1.0,0.0,0.0
17,1983,12,6,0.0,0.0,1.0,0.0
20,1997,3,8,0.0,0.0,0.0,0.0
17,1998,3,8,0.0,0.0,0.0,0.0
9,1971,9,162,0.0,0.0,0.0,0.0
20,1974,7,153,0.0,0.0,0.0,0.0
8,2015,14,45,0.0,0.0,0.0,0.0
17,1993,11,264,0.0,0.0,0.0,0.0
22,1978,6,36,0.0,0.0,0.0,0.0
2,1976,11,678,0.0,0.0,0.0,0.0
0,1982,5,36,0.0,0.0,0.0,0.0
21,1963,6,578,0.0,0.0,0.0,0.0
12,2012,2,18,1.0,0.0,0.0,0.0
18,1998,5,109,0.0,0.0,0.0,0.0
2,2007,5,7,0.0,1.0,0.0,0.0
4,1998,12,264,0.0,0.0,0.0,0.0
19,1998,7,13,0.0,0.0,0.0,0.0
20,1952,3,401,0.0,0.0,0.0,0.0
0,1991,8,153,0.0,0.0,0.0,0.0
18,2002,8,13,0.0,0.0,0.0,0.0
20,1966,4,145,0.0,0.0,0.0,0.0
3,1970,8,103,1.0,0.0,0.0,0.0
21,1976,9,145,0.0,0.0,0.0,0.0
16,2011,9,153,0.0,0.0,0.0,0.0
18,1998,10,678,0.0,0.0,0.0,0.0
3,1951,2,223,0.0,0.0,0.0,0.0
17,1982,9,6,0.0,0.0,0.0,0.0
25,1957,3,223,0.0,0.0,0.0,0.0
7,2012,15,45,0.0,0.0,0.0,0.0
24,1961,4,88,0.0,0.0,0.0,0.0
11,2015,14,45,0.0,0.0,0.0,0.0
15,1989,1,1126,0.0,0.0,0.0,0.0
13,1973,10,6,0.0,0.0,0.0,0.0
12,2007,15,583,0.0,0.0,0.0,1.0
18,2004,4,37,0.0,0.0,0.0,0.0
15,1995,2,8,0.0,0.0,0.0,0.0
22,2007,6,13,0.0,0.0,0.0,0.0
16,1990,3,37,0.0,0.0,0.0,0.0
23,2012,14,18,0.0,0.0,0.0,0.0
3,1989,16,58,0.0,0.0,0.0,0.0
25,1986,9,145,0.0,0.0,0.0,0.0
21,1976,11,678,0.0,0.0,0.0,0.0
15,1997,14,678,0.0,0.0,0.0,0.0
15,2005,19,5,0.0,0.0,0.0,0.0
3,1986,6,13,0.0,0.0,1.0,0.0
20,2003,14,162,0.0,0.0,0.0,0.0
15,2012,11,264,0.0,0.0,0.0,0.0
18,1995,5,7,0.0,0.0,0.0,0.0
6,1997,11,264,0.0,0.0,1.0,0.0
3,2004,2,18,1.0,0.0,0.0,0.0
1,1986,7,177,0.0,0.0,0.0,0.0
24,1987,5,177,0.0,0.0,0.0,0.0
6,2003,9,578,0.0,0.0,0.0,0.0
19,1997,16,45,0.0,0.0,0.0,0.0
7,1983,8,13,0.0,0.0,0.0,0.0
5,1958,6,88,0.0,0.0,0.0,0.0
14,1983,10,103,0.0,0.0,0.0,0.0
10,1978,11,103,0.0,0.0,0.0,0.0
17,2003,2,18,0.0,0.0,1.0,0.0
20,2012,18,3,0.0,0.0,0.0,0.0
19,2000,13,401,0.0,0.0,0.0,0.0
2,1978,5,7,0.0,0.0,0.0,0.0
23,1980,1,8,0.0,0.0,0.0,0.0
7,1959,2,223,0.0,0.0,0.0,0.0
2,1970,9,678,1.0,0.0,0.0,0.0
22,1980,10,678,1.0,0.0,0.0,0.0
2,1959,4,88,0.0,0.0,0.0,0.0
20,2005,10,228,0.0,0.0,0.0,0.0
4,1973,7,153,0.0,0.0,0.0,0.0
11,1959,1,7,0.0,0.0,0.0,0.0
14,2004,5,109,0.0,0.0,0.0,0.0
20,2002,17,45,0.0,0.0,0.0,0.0
6,1976,11,678,0.0,0.0,0.0,0.0
0,1991,12,162,0.0,0.0,0.0,0.0
23,1954,2,223,0.0,0.0,0.0,0.0
26,1983,3,432,0.0,0.0,0.0,0.0
15,1972,8,578,0.0,0.0,0.0,0.0
26,1992,1,1460,0.0,0.0,0.0,0.0
6,2011,14,18,1.0,0.0,0.0,0.0
6,1999,14,578,0.0,0.0,0.0,0.0
7,1983,5,7,0.0,0.0,0.0,0.0
9,1955,2,7,1.0,0.0,0.0,0.0
5,1991,2,785,1.0,0.0,0.0,0.0
19,2012,2,18,0.0,0.0,0.0,0.0
32,1952,2,223,0.0,0.0,0.0,0.0
7,2002,2,18,0.0,0.0,0.0,0.0
17,1978,15,485,0.0,0.0,0.0,0.0
19,1974,1,8,0.0,0.0,0.0,0.0
18,1961,7,162,0.0,0.0,0.0,0.0
17,1985,13,401,0.0,0.0,0.0,0.0
4,1989,15,45,1.0,0.0,0.0,0.0
11,2004,13,264,0.0,0.0,0.0,0.0
19,1989,1,1126,0.0,0.0,0.0,0.0
14,1991,4,7,0.0,0.0,0.0,0.0
7,1986,9,145,0.0,0.0,0.0,0.0
7,1954,3,401,0.0,0.0,0.0,0.0
0,1990,13,130,0.0,0.0,0.0,0.0
7,2013,12,162,0.0,0.0,0.0,0.0
4,1971,9,162,0.0,0.0,0.0,0.0
14,1968,12,2227,0.0,0.0,0.0,0.0
16,2014,14,18,0.0,0.0,0.0,0.0
4,2010,13,401,0.0,0.0,0.0,1.0
1,1998,7,13,0.0,1.0,0.0,0.0
12,2011,18,3,0.0,0.0,0.0,0.0
14,1953,4,401,0.0,0.0,0.0,0.0
9,2009,8,153,1.0,0.0,0.0,0.0
5,2004,6,7,0.0,1.0,0.0,0.0
3,1967,7,578,0.0,0.0,0.0,0.0
17,1978,2,1126,0.0,0.0,0.0,0.0
23,1973,8,432,0.0,0.0,0.0,0.0
20,2014,8,678,0.0,0.0,0.0,0.0
5,2015,16,161,0.0,0.0,0.0,0.0
4,1955,2,7,0.0,0.0,0.0,0.0
1,2012,19,161,0.0,0.0,0.0,1.0
6,1968,1,1460,0.0,0.0,0.0,0.0
20,1951,7,162,0.0,0.0,0.0,0.0
14,1981,4,37,0.0,1.0,0.0,0.0
7,1969,3,7,0.0,0.0,0.0,0.0
17,1991,13,130,0.0,0.0,0.0,0.0
13,1963,4,88,0.0,0.0,0.0,0.0
10,1962,1,6,0.0,0.0,0.0,0.0
5,1996,10,153,0.0,0.0,0.0,0.0
0,1991,16,58,0.0,0.0,0.0,0.0
10,1967,1,1460,0.0,0.0,0.0,0.0
6,1981,15,639,0.0,1.0,0.0,0.0
5,1954,9,85,0.0,0.0,0.0,0.0
16,1984,8,177,0.0,0.0,0.0,0.0
16,1991,4,7,0.0,0.0,0.0,0.0
0,1976,8,432,0.0,0.0,0.0,0.0
0,1970,5,6,0.0,0.0,0.0,0.0
21,2010,9,4,0.0,0.0,0.0,0.0
0,1988,15,45,0.0,0.0,0.0,0.0
22,2013,12,162,0.0,0.0,0.0,0.0
6,1987,14,2227,0.0,0.0,0.0,0.0
9,2010,17,0,0.0,0.0,0.0,0.0
0,1962,2,7,0.0,0.0,0.0,0.0
7,1977,3,1460,0.0,0.0,0.0,0.0
17,2012,9,153,0.0,0.0,0.0,0.0
8,1967,8,332,0.0,0.0,0.0,0.0
3,1969,4,6,0.0,0.0,0.0,0.0
16,1956,3,223,0.0,0.0,0.0,0.0
0,1991,7,228,0.0,0.0,0.0,0.0
7,1952,2,223,0.0,0.0,0.0,0.0
16,1968,10,214,0.0,0.0,0.0,0.0
22,1991,2,785,0.0,0.0,0.0,0.0
6,2013,4,7,0.0,0.0,0.0,0.0
18,1996,11,103,0.0,0.0,0.0,0.0
0,1981,15,639,0.0,0.0,0.0,0.0
11,2013,10,264,0.0,0.0,0.0,0.0
8,1994,9,103,0.0,1.0,0.0,0.0
14,1974,2,785,0.0,0.0,0.0,0.0
1,1986,4,7,0.0,1.0,0.0,0.0
12,1963,5,153,0.0,0.0,0.0,0.0
10,1994,4,7,0.0,0.0,0.0,0.0
12,1978,13,6,0.0,0.0,0.0,0.0
16,1982,13,678,0.0,0.0,0.0,0.0
12,1954,2,223,0.0,0.0,0.0,0.0
14,1976,9,145,0.0,0.0,0.0,0.0
4,1990,11,401,0.0,0.0,1.0,0.0
19,1987,16,58,0.0,0.0,0.0,0.0
0,1976,6,7,0.0,0.0,0.0,0.0
22,1983,4,37,0.0,0.0,0.0,0.0
21,1972,1,8,0.0,0.0,0.0,0.0
19,1974,3,1460,0.0,0.0,0.0,0.0
18,1999,6,13,0.0,0.0,0.0,0.0
22,2011,15,45,0.0,0.0,0.0,0.0
21,1997,1,10,0.0,0.0,0.0,0.0
11,1980,2,785,0.0,0.0,0.0,0.0
21,1989,5,345,0.0,0.0,0.0,0.0
9,1983,2,12,0.0,0.0,0.0,0.0
7,1993,8,228,0.0,0.0,0.0,0.0
21,1985,14,145,0.0,1.0,0.0,0.0
8,2011,6,7,0.0,0.0,1.0,0.0
12,1989,1,1126,0.0,0.0,0.0,0.0
13,1997,1,10,0.0,0.0,0.0,0.0
19,2004,3,7,0.0,1.0,0.0,0.0
